gen_loss,l1_loss,ssim_loss,perpectual_loss
9.998208999633789,0.050288617610931396,0.9512771964073181,0.24855171144008636
17.911392211914062,0.18315771222114563,0.7468953132629395,0.33837369084358215
13.196654319763184,0.08881490677595139,0.8468315005302429,0.2816014289855957
13.81568717956543,0.07149319350719452,0.910197913646698,0.33561933040618896
12.302906036376953,0.12272824347019196,0.9408731460571289,0.28584328293800354
11.765159606933594,0.05487227067351341,0.9357191920280457,0.301332950592041
14.505012512207031,0.09186434745788574,0.8925100564956665,0.3415217399597168
13.397436141967773,0.09995728731155396,0.8359030485153198,0.27970826625823975
11.71040153503418,0.056750647723674774,0.9463354349136353,0.2961542010307312
13.330615997314453,0.069365955889225,0.9204071164131165,0.3381710648536682
14.68048095703125,0.10659664124250412,0.7823715209960938,0.2878532409667969
15.824822425842285,0.13002341985702515,0.8598237633705139,0.34950193762779236
12.57668399810791,0.05681951716542244,0.9433034062385559,0.3237978518009186
11.62948226928711,0.058912817388772964,0.9431483149528503,0.2894580364227295
12.874438285827637,0.06541020423173904,0.9271129369735718,0.3238385319709778
11.810887336730957,0.06952565908432007,0.9474074840545654,0.2983133792877197
10.802619934082031,0.07509046047925949,0.9409965872764587,0.2612916827201843
17.94458770751953,0.1727275848388672,0.8564590215682983,0.4032555818557739
11.675155639648438,0.07360472530126572,0.9049033522605896,0.26997819542884827
13.448846817016602,0.07182827591896057,0.9054284691810608,0.32501670718193054
16.176774978637695,0.1256357878446579,0.8127527236938477,0.339673787355423
13.3364839553833,0.054447926580905914,0.9032858610153198,0.33154818415641785
14.0885591506958,0.07122419774532318,0.9096360206604004,0.3498166799545288
12.446287155151367,0.06608916074037552,0.9450950026512146,0.3168069124221802
12.307709693908691,0.058537378907203674,0.9532495737075806,0.32413798570632935
14.210159301757812,0.08254546672105789,0.9146498441696167,0.3615489900112152
14.970973014831543,0.1108030155301094,0.9072842597961426,0.3616808354854584
13.138996124267578,0.05754220858216286,0.9289999604225159,0.3467840254306793
12.866950035095215,0.0873655304312706,0.9240133762359619,0.3131430149078369
13.18655776977539,0.07287604361772537,0.933916449546814,0.3305472731590271
14.653727531433105,0.11052735894918442,0.8450433611869812,0.3180416226387024
12.720104217529297,0.048022687435150146,0.9136346578598022,0.32096949219703674
16.543554306030273,0.12738344073295593,0.9036705493927002,0.40270906686782837
15.709245681762695,0.08012575656175613,0.9049768447875977,0.4070892632007599
12.002175331115723,0.06301664561033249,0.9135772585868835,0.29486340284347534
11.546520233154297,0.07087820768356323,0.9099228978157043,0.28013375401496887
15.86687183380127,0.11283352226018906,0.7769951820373535,0.33133018016815186
12.85749340057373,0.09490861743688583,0.8999718427658081,0.30002981424331665
15.585227966308594,0.13551844656467438,0.8808149695396423,0.3619966208934784
18.325374603271484,0.1539495587348938,0.8695443272590637,0.43619781732559204
14.939654350280762,0.10784085094928741,0.8827593922615051,0.3539128601551056
13.303510665893555,0.09372688829898834,0.9040092825889587,0.3112928569316864
11.41162395477295,0.08133938163518906,0.931550145149231,0.2773987948894501
14.322591781616211,0.06797055155038834,0.91005939245224,0.37550410628318787
12.946943283081055,0.06867135316133499,0.879600465297699,0.30382031202316284
13.26684284210205,0.07913658022880554,0.9228883981704712,0.34353649616241455
14.309896469116211,0.12441036850214005,0.9059072732925415,0.34556636214256287
11.889430046081543,0.07964140176773071,0.9507374167442322,0.30074343085289
17.0710391998291,0.1070144772529602,0.9003707766532898,0.4339650273323059
11.384283065795898,0.09398404508829117,0.9432029128074646,0.27905356884002686
13.73338794708252,0.06688499450683594,0.8743306994438171,0.3312762379646301
11.428478240966797,0.056526876986026764,0.9195982217788696,0.28169241547584534
12.939913749694824,0.08454304933547974,0.9285383820533752,0.3282502293586731
12.678582191467285,0.06308067589998245,0.9372348189353943,0.3387961983680725
13.778010368347168,0.09681969881057739,0.8407235741615295,0.30338770151138306
13.27489185333252,0.09030231833457947,0.8978792428970337,0.3171045184135437
13.329214096069336,0.08502368628978729,0.9055505394935608,0.3290262222290039
15.002946853637695,0.07200130075216293,0.9036869406700134,0.3768075108528137
12.86331844329834,0.07224433124065399,0.9295239448547363,0.31855159997940063
11.799639701843262,0.06783381849527359,0.9364747405052185,0.2981565594673157
13.640547752380371,0.09137666970491409,0.9283855557441711,0.34609490633010864
10.890337944030762,0.05384216085076332,0.9412549734115601,0.2857722043991089
14.62588882446289,0.07932700961828232,0.8920406103134155,0.3662547767162323
12.362543106079102,0.05510762333869934,0.9413763880729675,0.3281468152999878
12.677986145019531,0.08565361052751541,0.9439207315444946,0.32061755657196045
11.431863784790039,0.06206412985920906,0.9388694763183594,0.29465368390083313
10.943772315979004,0.08309699594974518,0.8703340291976929,0.24127674102783203
10.696114540100098,0.05320296436548233,0.9410984516143799,0.27173784375190735
15.337814331054688,0.1173098087310791,0.7427946925163269,0.29373598098754883
10.812609672546387,0.05804780498147011,0.9131656885147095,0.25974830985069275
13.836485862731934,0.135948047041893,0.9376672506332397,0.33308014273643494
13.045488357543945,0.043712686747312546,0.9426190853118896,0.3597196340560913
12.957579612731934,0.05226036533713341,0.9289683699607849,0.34541580080986023
10.878114700317383,0.04621691629290581,0.9404772520065308,0.2825203537940979
11.905730247497559,0.0670427680015564,0.9074723720550537,0.28299763798713684
13.729610443115234,0.07479418814182281,0.8631176948547363,0.3191710114479065
11.81231689453125,0.07727403938770294,0.9400727152824402,0.2935848534107208
11.596643447875977,0.04232921451330185,0.9346669316291809,0.29546141624450684
12.66723918914795,0.07167699187994003,0.9385873079299927,0.3173987567424774
11.56917667388916,0.047919854521751404,0.9290249943733215,0.2878706455230713
15.135592460632324,0.09115861356258392,0.9114264845848083,0.37638217210769653
13.346358299255371,0.06378192454576492,0.9455214738845825,0.34787487983703613
16.203474044799805,0.11338692158460617,0.9034085273742676,0.39298146963119507
12.97216510772705,0.06344068795442581,0.9194650650024414,0.31896620988845825
17.390153884887695,0.08063696324825287,0.8018825054168701,0.39585793018341064
15.452266693115234,0.11304371058940887,0.7746913433074951,0.30356889963150024
13.322219848632812,0.055184900760650635,0.9280592203140259,0.33945831656455994
13.56155776977539,0.12745726108551025,0.9163215160369873,0.3095828890800476
13.545706748962402,0.1317170262336731,0.9262476563453674,0.30873405933380127
17.03257179260254,0.11607085168361664,0.7535399198532104,0.34459388256073
11.604942321777344,0.06478007137775421,0.9361985921859741,0.28948697447776794
18.234813690185547,0.11443773657083511,0.7892147302627563,0.4055917263031006
14.407404899597168,0.08101043105125427,0.928402304649353,0.3683049976825714
13.672926902770996,0.060453224927186966,0.9354273676872253,0.36380136013031006
15.916664123535156,0.11402284353971481,0.8464769124984741,0.3531022071838379
11.892585754394531,0.052688807249069214,0.9334823489189148,0.30048543214797974
13.210695266723633,0.06924738734960556,0.9247056245803833,0.3335154056549072
14.544124603271484,0.07023240625858307,0.8719839453697205,0.3414868712425232
13.965453147888184,0.10051489621400833,0.9313371181488037,0.35388636589050293
11.101350784301758,0.06900763511657715,0.9434787034988403,0.2776247262954712
14.13755989074707,0.14188502728939056,0.9288150072097778,0.3326437175273895
13.289436340332031,0.07857534289360046,0.9021704792976379,0.3173177242279053
11.802207946777344,0.06620944291353226,0.8932662606239319,0.2728690505027771
15.616418838500977,0.16974328458309174,0.9277300834655762,0.3580201268196106
13.209917068481445,0.09272356331348419,0.9208621978759766,0.32413479685783386
14.786946296691895,0.09486549347639084,0.8343673944473267,0.32486826181411743
13.266944885253906,0.05416855588555336,0.925738513469696,0.3435978889465332
11.176589012145996,0.04555143788456917,0.9424450397491455,0.29091736674308777
10.739558219909668,0.06406703591346741,0.9347715377807617,0.2615987956523895
13.457651138305664,0.0556642971932888,0.9005783200263977,0.3374800682067871
13.4550199508667,0.06647215038537979,0.9227473139762878,0.3471654951572418
14.748446464538574,0.14160822331905365,0.880142331123352,0.32589301466941833
17.687541961669922,0.15298816561698914,0.725990355014801,0.3369884192943573
12.383893966674805,0.07474963366985321,0.8839635252952576,0.2838350236415863
10.325244903564453,0.05361876264214516,0.9410374164581299,0.25860220193862915
14.897141456604004,0.09821999073028564,0.9147295355796814,0.3621740937232971
13.647919654846191,0.06982626765966415,0.9421966075897217,0.35487931966781616
15.448587417602539,0.09478481113910675,0.8627653121948242,0.3616211414337158
